image_path,label
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Russula_adusta/2851420353-61262.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Gyromitra_esculenta/Gyromitra esculenta_8981.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Craterellus_fallax/Craterellus fallax_9540.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Merismodes_fasciculata/2238585442-336561.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cladonia/Cladonia_234513.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Chondrostereum_purpureum/2984626394-146564.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Russula_virescens/2238496764-96286.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Daedaleopsis_confragosa/2238535114-102986.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Laetiporus_conifericola/Laetiporus conifericola_140059.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Brunnipila_fuscescens/Brunnipila fuscescens_211088.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Rhodocollybia_maculata/2986401370-221234.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hygrophorus_roseobrunneus/Hygrophorus roseobrunneus_68366.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Encoelia_furfuracea/2558872438-54076.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pholiota_squarrosoides/Pholiota squarrosoides_121847.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Mycena_galopus/Mycena galopus_152691.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Bisporella_citrina/2981228404-145262.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cistella_acuum/Cistella acuum_91117.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Inocybe_pusio/Inocybe pusio_132858.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Ganoderma_pfeifferi/2521519431-275064.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Paxillus_ammoniavirescens/2237963326-227200.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Thelephora_terrestris/2238478087-317020.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Coprinopsis_atramentaria/2238161555-156579.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Mycena_galopus/Mycena galopus_125992.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Mycena_galericulata/2458346981-273590.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Mycena_perlae/Mycena perlae_100942.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Phaeolus_schweinitzii/Phaeolus schweinitzii_188385.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Psilocybe_heimii/Psilocybe heimii_79139.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Fuligo_septica/Fuligo septica_153247.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Thelephora_palmata/2238092251-228422.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pertusaria_pertusa/2597564482-354872.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Agrocybe_dura/2237958018-4455.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Panaeolus_olivaceus/2238484194-94460.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Xanthoporia_radiata/2238348081-235097.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lepiota_griseovirens/Lepiota griseovirens_148603.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Agaricus_bohusii/2238433014-90335.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Polydesmia_pruinosa/2238199341-232339.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Russula_parvovirescens/Russula parvovirescens_185422.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Russula_praetervisa/2237961904-79149.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Panellus_stipticus/2238191546-231979.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cortinarius_hemitrichus/2901941382-367853.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Onnia_triquetra/Onnia triquetra_10239.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pluteus_phlebophorus/2238470765-166864.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cantharellus_cibarius/2238501716-245303.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Agrocybe_praecox/2244194049-114198.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Fistulina_hepatica/2238549815-179849.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Bovista_nigrescens/2238340135-160532.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Russula_compacta/Russula compacta_196351.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Plasmopara_nivea/2630767304-132465.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lachnum_virgineum/2238548880-179590.JPG,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Fomitopsis_betulina/2427872326-269476.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Coprinopsis_nivea/2238482671-242396.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Phycomyces_blakesleeanus/Phycomyces blakesleeanus_39310.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Gloeophyllum_sepiarium/Gloeophyllum sepiarium_44399.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Suillus_bovinus/2238088560-154240.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Arthuriomyces_peckianus/Arthuriomyces peckianus_236249.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Bulgaria_inquinans/2238503108-23392.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Trametes_hirsuta/2883267369-141697.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Xanthoparmelia_conspersa/Xanthoparmelia conspersa_110813.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cerioporus_squamosus/2632349306-281122.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Laricifomes_officinalis/Laricifomes officinalis_111160.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Entoloma_sericellum/Entoloma sericellum_15567.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Resupinatus_trichotis/2238452037-314960.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Xanthoria_parietina/2238465909-92024.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Stereum_ostrea/Stereum ostrea_125006.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lepista_nuda/2238576748-36853.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Imleria_badia/2874308357-364271.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Puccinia_malvacearum/2269197545-188928.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Tulostoma_brumale/2237953782-301843.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Aleuria_aurantia/2238579791-259993.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Gymnosporangium_juniperi-virginianae/Gymnosporangium juniperi-virginianae_30340.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cortinarius_malicorius/2238504057-321008.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hypogymnia_physodes/Hypogymnia physodes_113244.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Psilocybe_gallaeciae/Psilocybe gallaeciae_92823.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Clavulina_cinerea/2238518443-25895.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hygrocybe_flavescens/Hygrocybe flavescens_206763.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hymenochaete_rubiginosa/2556151039-128222.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Mensularia_nodulosa/2868486403-65644.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pluteus_pouzarianus/2898632305-217110.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Phlebia_tremellosa/2984619403-72576.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Ascocoryne_sarcoides/2981229376-294624.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Jackrogersella_multiformis/2608811951-280141.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Stropharia_hornemannii/2238334258-11963.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hypoxylon_macrocarpum/2238533473-28657.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lactarius_romagnesii/2237915074-77326.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Volvariella_bombycina/Volvariella bombycina_175191.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Geastrum_triplex/Geastrum triplex_128085.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pulveroboletus_curtisii/Pulveroboletus curtisii_165018.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lycogala_flavofuscum/2238219163-10905.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Trametes_hirsuta/2238584282-336332.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Callistodermatium_aurantium/Callistodermatium aurantium_209564.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Agaricus_campestris/2813001307-357376.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Julella_fallaciosa/Julella fallaciosa_53519.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Phellinus_tremulae/2238547191-253066.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cladonia_chlorophaea/2238532647-326035.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pholiota_flammans/2421823967-342938.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hygrocybe_conica/2883262368-67508.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Xylaria_polymorpha/2446760147-347246.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cortinarius_pinetorum/Cortinarius pinetorum_27520.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Myelochroa_obsessa/Myelochroa obsessa_62859.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Russula_xerampelina/2417208334-118957.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Schizophyllum_commune/Schizophyllum commune_111755.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Capitotricha_fagiseda/Capitotricha fagiseda_161396.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cladonia_glauca/2238533033-28570.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Psilocybe_pelliculosa/Psilocybe pelliculosa_249507.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lycoperdon_excipuliforme/2238514700-173529.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cortinarius_neosanguineus/Cortinarius neosanguineus_108410.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Tapinella_atrotomentosa/2238553026-254484.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Mycena_metata/Mycena metata_42878.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Agrocybe_pediades/Agrocybe pediades_155169.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lactarius_deliciosus/2238162451-230756.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Oxyporus_obducens/Oxyporus obducens_232952.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pleurotus_ostreatus/2981237425-220007.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Steccherinum_ochraceum/Steccherinum ochraceum_42265.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Inonotus_obliquus/2868476510-213298.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Puccinia_phragmitis/2269197726-263150.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Mycena_leaiana/Mycena leaiana_58678.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Craterellus_calicornucopioides/Craterellus calicornucopioides_152399.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Gymnopus/Gymnopus_115350.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Glutinoglossum/Glutinoglossum_209022.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Amanita_flavoconia/Amanita flavoconia_218530.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Thelephora_terrestris/Thelephora terrestris_250379.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pluteus_elaphinus/Pluteus elaphinus_136373.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hypoxylon_rubiginosum/2238368681-236036.JPG,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Panaeolus_papilionaceus/Panaeolus papilionaceus_105106.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cortinarius_caperatus/Cortinarius caperatus_144728.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Caloboletus_marshii/Caloboletus marshii_81783.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hydnum_ellipsosporum/2238070217-303302.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Psilocybe_azurescens/Psilocybe azurescens_250141.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Evernia_prunastri/2238474462-316656.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Deconica_coprophila/Deconica coprophila_109622.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Mycena_leptocephala/Mycena leptocephala_226957.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Chalciporus_piperatus/2238178688-8936.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Ganoderma_applanatum/2238550208-31598.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Sticta_beauvoisii/Sticta beauvoisii_45285.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Candelariella_vitellina/2238584894-113160.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Butyriboletus_persolidus/Butyriboletus persolidus_28915.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lobaria_pulmonaria/2556150783-53761.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Spongipellis/Spongipellis_85351.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Fuligo_septica/2856924301-284826.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Geoglossum_cookeanum/2901949379-144246.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Phlebia_tremellosa/2238526608-27170.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Amanita_persicina/Amanita persicina_90797.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Phaeolepiota_aurea/2238179868-8977.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Morchella_angusticeps/Morchella angusticeps_30124.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Gymnopilus_thiersii/Gymnopilus thiersii_205520.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Armillaria_lutea/2868469471-287548.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Trametes_versicolor/2238437171-238858.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Russula/Russula_221418.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cinereomyces_lindbladii/2237950298-4063.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Strobilomyces_strobilaceus/2351007222-340109.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Skeletocutis_nemoralis/2238140851-229507.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cystoderma_amianthinum/2238530488-28017.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Scleroderma_verrucosum/2856926330-210217.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lactarius_controversus/Lactarius controversus_241108.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cenangiopsis/Cenangiopsis_138924.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Inocybe_bresadolae/Inocybe bresadolae_45820.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lepista_nuda/2446760407-347314.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lecanora_chlarotera/2446757635-197236.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Russula_adusta/2421822936-267593.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Clitocybe_costata/2331571118-41719.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Phaeolus_schweinitzii/Phaeolus schweinitzii_46347.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cortinarius_infractus/2430667033-48481.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Peltigera_horizontalis/Peltigera horizontalis_9368.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hypoxylon_fragiforme/2989719385-221785.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pluteus/Pluteus_134723.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Stereum_sanguinolentum/2986450360-221538.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cortinarius_laetus/Cortinarius laetus_107471.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hypocreopsis_lichenoides/2425493629-120714.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Russula_claroflava/2446759559-123721.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hortiboletus_rubellus/2238221453-11043.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Boletus_subalpinus/Boletus subalpinus_22074.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Russula_vinosa/Russula vinosa_193120.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Mycena_pterigena/2452381410-199517.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Sarcosphaera_coronaria/Sarcosphaera coronaria_18959.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Niveoporofomes_spraguei/Niveoporofomes spraguei_78797.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pleurotus_ostreatus/Pleurotus ostreatus_177024.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Inocybe_sericella/Inocybe sericella_141947.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Trichoderma_europaeum/2238529689-101804.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hapalopilus_rutilans/Hapalopilus rutilans_219761.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Arthonia_radiata/2575117775-203464.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Clavulinopsis_corniculata/2964208367-368862.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Polyporus_tuberaster/2238559524-107803.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cantharellus_formosus/Cantharellus formosus_248159.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Amanita_novinupta/Amanita novinupta_124296.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Schizophyllum/Schizophyllum_52704.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lycoperdon_perlatum/Lycoperdon perlatum_27601.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lactarius_scoticus/2874318348-66914.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Psilocybe_baeocystis/Psilocybe baeocystis_248649.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Dimelaena_oreina/Dimelaena oreina_122485.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Panellus_stipticus/Panellus stipticus_3168.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Volvopluteus_gloiocephalus/Volvopluteus gloiocephalus_124614.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Mycena_leaiana/Mycena leaiana_48371.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Inocybe_fuscidula/2238371877-311424.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Dacrymyces_chrysospermus/Dacrymyces chrysospermus_88791.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Psathyrella_candolleana/2238145943-7519.JPG,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Daedalea_quercina/2238538827-327410.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Trametes_aesculi/Trametes aesculi_173541.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hygrophorus_hypothejus/Hygrophorus hypothejus_73941.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Amandinea_milliaria/Amandinea milliaria_102041.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Ganoderma_oregonense/Ganoderma oregonense_188626.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hohenbuehelia_petaloides/Hohenbuehelia petaloides_109158.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Panaeolina_foenisecii/2898626378-68658.JPG,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Psilocybe_subtropicalis/Psilocybe subtropicalis_91068.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Gyromitra_esculenta/2237862066-224874.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Galerina_clavata/Galerina clavata_227281.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hebeloma/Hebeloma_203777.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Typhula_spathulata/2238437147-314115.JPG,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Tubaria_furfuracea/Tubaria furfuracea_130853.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Stereum_hirsutum/2238537893-29602.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Russula_adusta/2238345856-234995.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Corticium_roseum/2237952421-226533.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cortinarius_armillatus/Cortinarius armillatus_100850.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Mycena_filopes/Mycena filopes_202637.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Flammulaster_granulosus/2981244352-370274.JPG,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Amphinema_byssoides/Amphinema byssoides_44671.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hypoxylon_petriniae/2611631305-206401.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Meripilus_sumstinei/Meripilus sumstinei_237517.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Kuehneromyces_mutabilis/2883272499-142074.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hypogymnia_physodes/2238466464-92069.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Amanita_pantherina/2864911398-64245.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Stropharia_ambigua/Stropharia ambigua_63558.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Nidula_candida/Nidula candida_250508.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Boletus_reticulatus/2238562607-331894.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Tricholoma/Tricholoma_202671.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hymenochaete_rubiginosa/2238531250-176325.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cortinarius/Cortinarius_206032.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Tricholoma_focale/Tricholoma focale_3719.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Butyriboletus_floridanus/Butyriboletus floridanus_190899.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Strobilomyces/Strobilomyces_19722.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cortinarius_multiformis/2238262768-11291.JPG,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Sarcoscypha_austriaca/2542590748-53205.JPG,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cuphophyllus_pratensis/2446760568-49464.JPG,Relevant
